,backers_count,converted_pledged_amount,country,created_at,currency,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,name,pledged,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,cat_name,cat_slug,loc_state,time_allowed,goal/time_allowed
3124,6,375,NAmerica,2012-02-08,USD,USD,2012-04-05,False,1.0,12000.0,231330024,False,2012-02-24,"KAPALA's next recording  ""LEGACY""",375.0,False,False,failed,2012-04-05,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1891843099/kapalas-next-recording-legacy?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1891843099/kapalas-next-recording-legacy/rewards""}}",375.0,World Music,music/world music,HI,57,210.52631578947367
3125,133,3731,Euro,2018-08-20,EUR,USD,2018-11-18,False,1.13029345,600.0,1070020853,False,2018-10-14,Pocket Museum: an art-inspired enamel pin set!,3267.0,True,False,successful,2018-11-18,1.15647045,"{""web"":{""project"":""https://www.kickstarter.com/projects/eachronicles/pocket-museum-an-art-inspired-enamel-pin-set?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/eachronicles/pocket-museum-an-art-inspired-enamel-pin-set/rewards""}}",3778.18896015,Art,art,Pays de la Loire,90,6.666666666666667
3126,31,1839,Euro,2016-10-17,GBP,USD,2016-11-14,False,1.30577112,3000.0,1218138253,False,2016-10-20,"Over Here Theatre/Scotchbonnet present: Love, Sex and Apps",1465.0,False,False,failed,2016-11-14,1.22913543,"{""web"":{""project"":""https://www.kickstarter.com/projects/1808148545/over-here-theatre-scotchbonnet-present-love-sex-an?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1808148545/over-here-theatre-scotchbonnet-present-love-sex-an/rewards""}}",1800.68340495,Plays,theater/plays,England,28,107.14285714285714
3127,2,107,Euro,2018-04-20,GBP,USD,2018-05-27,False,1.30577112,1500.0,1072466329,False,2018-04-27,Landscape art out of glass.,81.0,False,False,failed,2018-05-27,1.39467485,"{""web"":{""project"":""https://www.kickstarter.com/projects/312913795/landscape-art-out-of-glass?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/312913795/landscape-art-out-of-glass/rewards""}}",112.96866285,Mixed Media,art/mixed media,England,37,40.54054054054054
3128,20,1305,NAmerica,2017-07-20,USD,USD,2017-08-21,False,1.0,10000.0,1945074385,False,2017-07-22,Tales From The Comic Book Crack Down,1305.0,False,False,failed,2017-08-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/427473092/tales-from-the-comic-book-crack-down?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/427473092/tales-from-the-comic-book-crack-down/rewards""}}",1305.0,Plays,theater/plays,CA,32,312.5
3129,28,1382,NAmerica,2014-07-09,USD,USD,2014-08-09,False,1.0,20000.0,1976945329,False,2014-07-10,Cattle For Kids,1382.0,False,False,failed,2014-08-09,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/220855481/cattle-for-kids?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/220855481/cattle-for-kids/rewards""}}",1382.0,Farms,food/farms,SC,31,645.1612903225806
3130,20,1160,NAmerica,2018-07-24,USD,USD,2018-12-12,False,1.0,300.0,971111922,False,2018-11-12,The Mystery Knight Print Bundle,1160.0,True,False,successful,2018-12-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/939862594/the-mystery-knight-print-bundle?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/939862594/the-mystery-knight-print-bundle/rewards""}}",1160.0,Illustration,art/illustration,NY,141,2.127659574468085
3131,39,2050,Euro,2018-06-26,GBP,USD,2018-07-27,False,1.30577112,1500.0,1151120837,False,2018-06-27,Wedlock,1564.0,True,False,successful,2018-07-27,1.3282311500000001,"{""web"":{""project"":""https://www.kickstarter.com/projects/jonneybuck/wedlock?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/jonneybuck/wedlock/rewards""}}",2077.3535186,Comedy,film & video/comedy,England,31,48.38709677419355
3132,5,235,NAmerica,2016-02-29,USD,USD,2016-05-07,False,1.0,250000.0,881368902,False,2016-03-09,Soriba or Goods Doer,235.0,False,False,failed,2016-05-07,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1744243595/soriba-or-good-doer?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1744243595/soriba-or-good-doer/rewards""}}",235.0,Web,technology/web,CA,68,3676.470588235294
3133,2,2,NAmerica,2018-08-21,USD,USD,2018-10-25,False,1.0,2000.0,1528960182,False,2018-08-26,"Custom engraved gold, rose gold and silver jewelry",2.0,False,False,failed,2018-10-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/473591673/custom-engraved-gold-rose-gold-and-silver-jewelry?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/473591673/custom-engraved-gold-rose-gold-and-silver-jewelry/rewards""}}",2.0,Jewelry,fashion/jewelry,NY,65,30.76923076923077
3134,3,17,NAmerica,2017-01-14,USD,USD,2018-04-30,False,1.0,15000.0,1313944948,False,2018-03-31,ImOnCampus,17.0,False,False,failed,2018-04-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/707398383/imoncampus?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/707398383/imoncampus/rewards""}}",17.0,Apps,technology/apps,CA,471,31.84713375796178
3135,196,43730,NAmerica,2013-06-23,USD,USD,2013-08-21,False,1.0,40000.0,1712886973,False,2013-07-23,The Devil Walks in Salem,43730.0,True,True,successful,2013-08-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/peteradkison/the-devil-walks-in-salem?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/peteradkison/the-devil-walks-in-salem/rewards""}}",43730.0,Narrative Film,film & video/narrative film,WA,59,677.9661016949152
3136,34,2978,NAmerica,2018-12-14,USD,USD,2019-02-01,False,1.0,1000.0,1392470734,False,2019-01-02,"MAKE 100 - Lovecraft Cthulhu Idol, Horror Statue",2978.0,True,False,successful,2019-02-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/findphil/make-100-lovecraft-cthulhu-idol-horror-statue?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/findphil/make-100-lovecraft-cthulhu-idol-horror-statue/rewards""}}",2978.0,Sculpture,art/sculpture,IN,49,20.408163265306122
3137,358,4641,NAmerica,2019-01-19,USD,USD,2019-02-28,False,1.0,250.0,1280745791,False,2019-02-01,Exodus,4641.0,True,True,successful,2019-02-28,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/fadingroots/exodus-0?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/fadingroots/exodus-0/rewards""}}",4641.0,Tabletop Games,games/tabletop games,VT,40,6.25
3138,7,162,NAmerica,2017-02-11,USD,USD,2017-03-17,False,1.0,5000.0,1553948715,False,2017-02-15,Honey Bees - Raise and Rescue,162.77,False,False,failed,2017-03-17,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/2037837951/honey-bees-raise-and-rescue?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2037837951/honey-bees-raise-and-rescue/rewards""}}",162.77,Farms,food/farms,SC,34,147.05882352941177
3139,48,3190,NAmerica,2013-06-21,USD,USD,2013-07-23,False,1.0,2900.0,1908569271,False,2013-06-27,Tinker to Evers to Chance Celebratory Baseball Mural,3190.0,True,False,successful,2013-07-23,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/brushleague/tinker-to-evers-to-chance-celebratory-baseball-mur?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/brushleague/tinker-to-evers-to-chance-celebratory-baseball-mur/rewards""}}",3190.0,Public Art,art/public art,KS,32,90.625
3140,0,0,NAmerica,2015-03-07,USD,USD,2015-04-06,False,1.0,100.0,516692996,False,2015-03-07,N. L. Kerr,0.0,False,False,failed,2015-04-06,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/theintrovertedmemoir/n-l-kerr?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/theintrovertedmemoir/n-l-kerr/rewards""}}",0.0,Young Adult,publishing/young adult,CA,30,3.3333333333333335
3141,49,2500,NAmerica,2012-04-19,USD,USD,2012-07-27,False,1.0,2000.0,1414933324,False,2012-06-27,Artist Cave Tour Research Trip,2500.0,True,True,successful,2012-07-27,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/533709083/artist-cave-tour-research-trip?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/533709083/artist-cave-tour-research-trip/rewards""}}",2500.0,Mixed Media,art/mixed media,CT,99,20.2020202020202
3142,4,885,Euro,2014-07-08,GBP,USD,2014-08-15,False,1.30577112,500.0,1597768650,False,2014-07-16,thelittlegreenshop,531.0,True,False,successful,2014-08-15,1.70811697,"{""web"":{""project"":""https://www.kickstarter.com/projects/677598598/thelittlegreenshop?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/677598598/thelittlegreenshop/rewards""}}",907.01011107,Web,technology/web,England,38,13.157894736842104
3143,75,4667,NAmerica,2018-02-08,USD,USD,2018-12-07,False,1.0,4500.0,1882733337,False,2018-11-07,My First Kiln: The Journey of MudHappy Ceramics,4667.0,True,False,successful,2018-12-07,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1094291751/my-first-kiln-the-journey-of-mudhappy-ceramics?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1094291751/my-first-kiln-the-journey-of-mudhappy-ceramics/rewards""}}",4667.0,Ceramics,art/ceramics,SC,302,14.900662251655628
3144,88,7168,Aus,2018-04-26,AUD,USD,2018-06-15,False,0.71882768,9100.0,371624673,False,2018-05-06,"Tentacle Spine's Horns, Talismans & Feature Pieces",9606.32,True,False,successful,2018-06-15,0.75378911,"{""web"":{""project"":""https://www.kickstarter.com/projects/tentaclespine/tentacle-spines-horns-talismans-and-feature-pieces?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/tentaclespine/tentacle-spines-horns-talismans-and-feature-pieces/rewards""}}",7241.1394031752,Sculpture,art/sculpture,VIC,50,182.0
3145,9,75,NAmerica,2017-07-20,USD,USD,2017-08-20,False,1.0,1000.0,168219849,False,2017-07-21,Galaxy Radio Theatre Company,75.0,False,False,failed,2017-08-20,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/424698577/galaxy-radio-theatre-company?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/424698577/galaxy-radio-theatre-company/rewards""}}",75.0,Plays,theater/plays,NY,31,32.25806451612903
3146,394,7798,NAmerica,2017-02-19,USD,USD,2017-04-14,False,1.0,6000.0,58127075,False,2017-03-15,"Who We Are Now - A queer, post-apocalyptic visual novel",7798.0,True,False,successful,2017-04-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/spincut/who-we-are-now-a-queer-post-apocalyptic-visual-nov?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/spincut/who-we-are-now-a-queer-post-apocalyptic-visual-nov/rewards""}}",7798.0,Video Games,games/video games,CA,54,111.11111111111111
3147,24,451,NAmerica,2014-05-22,USD,USD,2014-06-16,False,1.0,450.0,1844718324,False,2014-05-27,"Little Free Library for Northville, Michigan",451.0,True,False,successful,2014-06-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/871724308/little-free-library-for-northville-michigan?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/871724308/little-free-library-for-northville-michigan/rewards""}}",451.0,Public Art,art/public art,MI,25,18.0
3148,111,1886,NAmerica,2019-01-30,USD,USD,2019-02-11,False,1.0,500.0,1887800704,False,2019-01-31,The Folio: Digital Quarterly #4 1E/5E adventure module!,1886.0,True,False,successful,2019-02-11,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/563681582/the-folio-digital-quarterly-4-1e-5e-adventure-modu?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/563681582/the-folio-digital-quarterly-4-1e-5e-adventure-modu/rewards""}}",1886.0,Tabletop Games,games/tabletop games,CA,12,41.666666666666664
3149,5,150,Aisa,2017-12-13,CHF,USD,2018-02-19,False,0.99296386,10000.0,184446753,False,2018-01-10,Life - Personal Network,140.0,False,False,failed,2018-02-19,1.02323563,"{""web"":{""project"":""https://www.kickstarter.com/projects/717969831/life-personal-network?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/717969831/life-personal-network/rewards""}}",143.2529882,Web,technology/web,Canton of Vaud,68,147.05882352941177
3150,1196,18026,NAmerica,2018-06-15,USD,USD,2018-06-30,False,1.0,1000.0,224062617,False,2018-06-20,Supertall - A tiny tower-building game,18026.0,True,False,successful,2018-06-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/239309591/supertall-a-tiny-tower-building-game?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/239309591/supertall-a-tiny-tower-building-game/rewards""}}",18026.0,Tabletop Games,games/tabletop games,NJ,15,66.66666666666667
3151,101,1682,NAmerica,2018-02-17,USD,USD,2018-07-30,False,1.0,750.0,485601285,False,2018-06-30,Primordial Power: Apocalyptic Magic for 5E,1682.0,True,False,successful,2018-07-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/tbmgames/primordial-power-apocalyptic-magic-for-5e?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/tbmgames/primordial-power-apocalyptic-magic-for-5e/rewards""}}",1682.0,Tabletop Games,games/tabletop games,NE,163,4.601226993865031
3152,1211,12443,NAmerica,2013-01-17,USD,USD,2013-03-06,False,1.0,10000.0,1664625349,False,2013-02-05,Simple Bracket,12443.9,True,True,successful,2013-03-06,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/danprovost/simple-bracket?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/danprovost/simple-bracket/rewards""}}",12443.9,Apps,technology/apps,NY,48,208.33333333333334
3153,2,96,NAmerica,2017-02-28,USD,USD,2017-05-06,False,1.0,8000.0,288044191,False,2017-03-07,Fab Vinyls,96.0,False,False,failed,2017-05-06,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/54555923/fab-vinyls?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/54555923/fab-vinyls/rewards""}}",96.0,Blues,music/blues,IL,67,119.40298507462687
3154,275,8973,Euro,2018-11-03,EUR,USD,2019-01-06,False,1.13029345,500.0,1909224430,False,2018-12-02,Randice: Dungeons And Dragons Character Generator Dice Set,7874.0,True,False,successful,2019-01-06,1.1318491,"{""web"":{""project"":""https://www.kickstarter.com/projects/eternalverse/randice-dungeons-and-dragons-character-generator-d?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/eternalverse/randice-dungeons-and-dragons-character-generator-d/rewards""}}",8912.1798134,Tabletop Games,games/tabletop games,Galicia,64,7.8125
3155,23,825,NAmerica,2017-11-05,USD,USD,2017-11-12,False,1.0,50.0,380336998,False,2017-11-05,Ginger KICK! Holiday Cheer!,825.0,True,False,successful,2017-11-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/dackley-mcphail/ginger-kick-holiday-cheer?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/dackley-mcphail/ginger-kick-holiday-cheer/rewards""}}",825.0,Small Batch,food/small batch,NJ,7,7.142857142857143
3156,174,7647,Euro,2017-11-22,GBP,USD,2018-02-10,False,1.30577112,5500.0,813037789,False,2017-12-12,Lockerbillies Album,5528.89,True,False,successful,2018-02-10,1.33983421,"{""web"":{""project"":""https://www.kickstarter.com/projects/joshlocke/lockerbillies-album?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/joshlocke/lockerbillies-album/rewards""}}",7407.7959653269,Blues,music/blues,England,80,68.75
3157,267,52676,NAmerica,2017-02-16,USD,USD,2017-04-12,False,1.0,50000.0,193147174,False,2017-03-13,3D Murals,52676.0,True,False,successful,2017-04-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/931143841/3d-murals?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/931143841/3d-murals/rewards""}}",52676.0,Public Art,art/public art,MN,55,909.0909090909091
3158,34,14747,Euro,2015-08-17,EUR,USD,2015-11-15,False,1.13029345,50000.0,1303766896,False,2015-10-06,"Speedwapp - The best webdesign tool for Wordpress, Bootstrap",13692.0,False,False,failed,2015-11-15,1.12404891,"{""web"":{""project"":""https://www.kickstarter.com/projects/553416698/speedwapp-the-best-webdesign-tool-for-wordpress-bo?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/553416698/speedwapp-the-best-webdesign-tool-for-wordpress-bo/rewards""}}",15390.47767572,Web,technology/web,Ile-de-France,90,555.5555555555555
3159,4,7,Euro,2014-11-08,GBP,USD,2015-01-10,False,1.30577112,2000.0,1631963628,False,2014-11-11,HELP A STRUGGLING ARTIST TO GET BY,5.0,False,False,failed,2015-01-10,1.58991864,"{""web"":{""project"":""https://www.kickstarter.com/projects/516803900/help-a-struggling-artist-to-get-by?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/516803900/help-a-struggling-artist-to-get-by/rewards""}}",7.9495932,Mixed Media,art/mixed media,Scotland,63,31.746031746031747
3160,90,6460,NAmerica,2019-01-18,USD,USD,2019-03-04,False,1.0,6000.0,1391079284,False,2019-02-01,LOVKN New Album 2019,6460.0,True,False,successful,2019-03-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/lovkn/lovkn-new-album-2019?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/lovkn/lovkn-new-album-2019/rewards""}}",6460.0,Faith,music/faith,AZ,45,133.33333333333334
3161,0,0,NAmerica,2015-01-05,USD,USD,2015-04-01,False,1.0,20000.0,1470496185,False,2015-02-10,Rhythm and VIBE Entertainment,0.0,False,False,failed,2015-04-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/462317535/rhythm-and-vibe-entertainment?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/462317535/rhythm-and-vibe-entertainment/rewards""}}",0.0,Mixed Media,art/mixed media,FL,86,232.5581395348837
3162,92,6690,NAmerica,2014-05-20,USD,USD,2014-07-24,False,1.0,6000.0,538460605,False,2014-06-24,Forrest Hill (JD & Jamé Swilley),6690.0,True,True,successful,2014-07-24,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1451334392/forrest-hill-jd-and-jame-swilley?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1451334392/forrest-hill-jd-and-jame-swilley/rewards""}}",6690.0,Country & Folk,music/country & folk,TN,65,92.3076923076923
3163,23,535,NAmerica,2012-10-30,USD,USD,2012-11-26,False,1.0,400.0,1903435773,False,2012-11-01,Help print Shark Bait #47,535.0,True,False,successful,2012-11-26,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/792366253/help-print-shark-bait-47?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/792366253/help-print-shark-bait-47/rewards""}}",535.0,Public Art,art/public art,NM,27,14.814814814814815
3164,0,0,Euro,2016-01-01,GBP,USD,2016-02-04,False,1.30577112,1500.0,1457756528,False,2016-01-05,[Utopia] Your Creative Playground,0.0,False,False,failed,2016-02-04,1.47603437,"{""web"":{""project"":""https://www.kickstarter.com/projects/1106926200/utopia-your-creative-playground?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1106926200/utopia-your-creative-playground/rewards""}}",0.0,Mixed Media,art/mixed media,England,34,44.11764705882353
3165,128,4621,NAmerica,2018-07-16,USD,USD,2018-09-06,False,1.0,4000.0,1663705305,False,2018-08-07,San Francisco VS Fog - Card Game,4621.0,True,False,successful,2018-09-06,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/823563264/san-francisco-vs-fog-card-game?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/823563264/san-francisco-vs-fog-card-game/rewards""}}",4621.0,Tabletop Games,games/tabletop games,CA,52,76.92307692307692
3166,51,1315,NAmerica,2017-02-24,USD,USD,2017-04-13,False,1.0,1000.0,455447402,False,2017-03-30,Origins of the Chinese Dumpling - A Lunch Event,1315.0,True,True,successful,2017-04-13,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/235446138/origins-of-the-chinese-dumpling?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/235446138/origins-of-the-chinese-dumpling/rewards""}}",1315.0,Events,food/events,NY,48,20.833333333333332
3167,35,2185,NAmerica,2015-05-05,USD,USD,2015-05-29,False,1.0,1700.0,336283176,False,2015-05-11,Active Artists Alliance Summer Events -THIRD THURSDAY JTNY !,2185.0,True,False,successful,2015-05-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/williamthomas/active-artists-alliance-summer-events-third-thursd?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/williamthomas/active-artists-alliance-summer-events-third-thursd/rewards""}}",2185.0,Public Art,art/public art,NY,24,70.83333333333333
3168,36,3596,NAmerica,2018-06-22,USD,USD,2018-07-25,False,1.0,3000.0,2111291655,False,2018-06-25,"Pub Battles: Waterloo, Limited Imperial Edition",3596.0,True,False,successful,2018-07-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1743441977/pub-battles-waterloo-limited-imperial-edition?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1743441977/pub-battles-waterloo-limited-imperial-edition/rewards""}}",3596.0,Tabletop Games,games/tabletop games,CO,33,90.9090909090909
3169,1,15,Euro,2015-06-14,GBP,USD,2015-06-19,False,1.30577112,6000.0,1967357486,False,2015-06-14,#INSPIRANATION,10.0,False,False,failed,2015-06-19,1.55617561,"{""web"":{""project"":""https://www.kickstarter.com/projects/1455287955/inspiranation?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1455287955/inspiranation/rewards""}}",15.5617561,Public Art,art/public art,England,5,1200.0
3170,1,3,Aus,2015-04-09,AUD,USD,2015-05-09,False,0.71882768,200000.0,1136330101,False,2015-04-09,SkySlab will share the beauty and wonder of the Universe,5.0,False,False,failed,2015-05-09,0.7647353,"{""web"":{""project"":""https://www.kickstarter.com/projects/skyslab/skyslab-will-share-the-beauty-and-wonder-of-the-un?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/skyslab/skyslab-will-share-the-beauty-and-wonder-of-the-un/rewards""}}",3.8236765,Space Exploration,technology/space exploration,NSW,30,6666.666666666667
3171,54,1788,NAmerica,2017-05-19,USD,USD,2017-06-13,False,1.0,1200.0,1275135261,False,2017-05-23,Legends of the Vorpal Blade Enamel Pins,1788.0,True,False,successful,2017-06-13,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/ainsleyyeager/legends-of-the-vorpal-blade-enamel-pins?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/ainsleyyeager/legends-of-the-vorpal-blade-enamel-pins/rewards""}}",1788.0,Mixed Media,art/mixed media,WA,25,48.0
3172,13,1381,NAmerica,2019-02-22,USD,USD,2019-04-10,False,1.0,1200.0,909297140,False,2019-03-11,Young Scrappy Money Academy: Investing Expansion,1381.0,True,False,successful,2019-04-10,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/ysmainvesting/young-scrappy-money-academy-investing-expansion?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/ysmainvesting/young-scrappy-money-academy-investing-expansion/rewards""}}",1381.0,Apps,technology/apps,GA,47,25.53191489361702
3173,30,444,Aisa,2018-05-09,HKD,USD,2018-08-02,False,0.12749898,1600.0,1861818190,False,2018-07-05,HODL The Future Of Crypto,3490.0,True,False,successful,2018-08-02,0.12750142,"{""web"":{""project"":""https://www.kickstarter.com/projects/micksdesign/hodl-the-future-of-crypto?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/micksdesign/hodl-the-future-of-crypto/rewards""}}",444.9799558,Art,art,Hong Kong Island,85,18.823529411764707
3174,16,1269,NAmerica,2018-05-11,USD,USD,2018-10-29,False,1.0,5000.0,1771343199,False,2018-09-29,Countdown to Change,1269.0,False,False,failed,2018-10-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/countdownposter/countdown-to-change?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/countdownposter/countdown-to-change/rewards""}}",1269.0,Public Art,art/public art,WA,171,29.239766081871345
3175,4,235,NAmerica,2017-04-15,USD,USD,2017-06-07,False,1.0,30000.0,603167393,False,2017-05-08,Freely Reading Virtual Course,235.0,False,False,failed,2017-06-07,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/freelyreading/freely-reading-virtual-course?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/freelyreading/freely-reading-virtual-course/rewards""}}",235.0,Web,technology/web,FL,53,566.0377358490566
3176,5,300,NAmerica,2017-10-26,USD,USD,2017-12-25,False,1.0,300.0,551054366,False,2017-10-26,Preservation of the Romanian Folk Costume,300.0,True,False,successful,2017-12-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/117202322/preservation-of-the-romanian-folk-costume?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/117202322/preservation-of-the-romanian-folk-costume/rewards""}}",300.0,Textiles,art/textiles,MI,60,5.0
3177,7,180,NAmerica,2017-11-04,USD,USD,2017-12-19,False,1.0,2000.0,1852038140,False,2017-11-28,Sparkles and Stags goes to Market - growing a small business,180.0,False,False,failed,2017-12-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1353860225/sparkles-and-stags-goes-to-market-growing-a-small?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1353860225/sparkles-and-stags-goes-to-market-growing-a-small/rewards""}}",180.0,Jewelry,fashion/jewelry,NC,45,44.44444444444444
3178,1,100,NAmerica,2014-10-27,USD,USD,2014-11-30,False,1.0,160000.0,1052606696,False,2014-10-31,Hydroponic Urban Farm and Research Facility,100.0,False,False,failed,2014-11-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/314128540/hydroponic-urban-farm-and-research-facility?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/314128540/hydroponic-urban-farm-and-research-facility/rewards""}}",100.0,Farms,food/farms,NJ,34,4705.882352941177
3179,78,10880,NAmerica,2018-09-21,USD,USD,2018-11-23,False,1.0,10000.0,1145024819,False,2018-09-24,Video Marketing for Armando's,10880.0,True,False,successful,2018-11-23,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/armandosmartinez/video-marketing-for-armandos?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/armandosmartinez/video-marketing-for-armandos/rewards""}}",10880.0,Music,music,CA,63,158.73015873015873
3180,10,210,NAmerica,2018-01-04,USD,USD,2018-02-03,False,1.0,550.0,987164538,False,2018-01-04,Make 100 Husky Paper Lantern Enamel Pins!,210.0,False,False,failed,2018-02-03,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/361743299/make-100-husky-paper-lantern-enamel-pins?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/361743299/make-100-husky-paper-lantern-enamel-pins/rewards""}}",210.0,Jewelry,fashion/jewelry,CA,30,18.333333333333332
